movieId,title,movieIndex
1059,William Shakespeare's Romeo + Juliet (1996),809
1060,Swingers (1996),810
1061,Sleepers (1996),811
1064,Aladdin and the King of Thieves (1996),812
1066,Shall We Dance (1937),813
1068,Crossfire (1947),814
1073,Willy Wonka & the Chocolate Factory (1971),815
1077,Sleeper (1973),816
1078,Bananas (1971),817
1079,"Fish Called Wanda, A (1988)",818
1080,Monty Python's Life of Brian (1979),819
1081,Victor/Victoria (1982),820
1082,"Candidate, The (1972)",821
1083,"Great Race, The (1965)",822
1084,Bonnie and Clyde (1967),823
1085,"Old Man and the Sea, The (1958)",824
1086,Dial M for Murder (1954),825
1088,Dirty Dancing (1987),826
1089,Reservoir Dogs (1992),827
1090,Platoon (1986),828
1091,Weekend at Bernie's (1989),829
1092,Basic Instinct (1992),830
1093,"Doors, The (1991)",831
1094,"Crying Game, The (1992)",832
1095,Glengarry Glen Ross (1992),833
1096,Sophie's Choice (1982),834
1097,E.T. the Extra-Terrestrial (1982),835
1099,"Christmas Carol, A (1938)",836
1100,Days of Thunder (1990),837
1101,Top Gun (1986),838
1103,Rebel Without a Cause (1955),839
1104,"Streetcar Named Desire, A (1951)",840
1105,Children of the Corn IV: The Gathering (1996),841
1107,Loser (1991),842
1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),843
1112,Palookaville (1996),844
1114,"Funeral, The (1996)",845
1116,"Single Girl, A (Fille seule, La) (1995)",846
1117,"Eighth Day, The (Huitième jour, Le) (1996)",847
1119,Drunks (1995),848
1120,"People vs. Larry Flynt, The (1996)",849
1121,Glory Daze (1995),850
1123,"Perfect Candidate, A (1996)",851
1124,On Golden Pond (1981),852
1125,"Return of the Pink Panther, The (1975)",853
1126,Drop Dead Fred (1991),854
1127,"Abyss, The (1989)",855
1128,"Fog, The (1980)",856
1129,Escape from New York (1981),857
1130,"Howling, The (1980)",858
1131,Jean de Florette (1986),859
1132,Manon of the Spring (Manon des sources) (1986),860
1135,Private Benjamin (1980),861
1136,Monty Python and the Holy Grail (1975),862
1137,Hustler White (1996),863
1140,Entertaining Angels: The Dorothy Day Story (1996),864
1144,"Line King: The Al Hirschfeld Story, The (1996)",865
1147,When We Were Kings (1996),866
1148,Wallace & Gromit: The Wrong Trousers (1993),867
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",868
1151,Lesson Faust (1994),869
1156,"Children Are Watching Us, The (Bambini ci guardano, I) (1944)",870
1161,"Tin Drum, The (Blechtrommel, Die) (1979)",871
1162,"Ruling Class, The (1972)",872
1163,Mina Tannenbaum (1994),873
1167,Dear God (1996),874
1170,Best of the Best 3: No Turning Back (1995),875
1171,Bob Roberts (1992),876
1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),877
1173,"Cook the Thief His Wife & Her Lover, The (1989)",878
1175,Delicatessen (1991),879
1176,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",880
1177,Enchanted April (1992),881
1178,Paths of Glory (1957),882
1179,"Grifters, The (1990)",883
1180,Hear My Song (1991),884
1183,"English Patient, The (1996)",885
1184,Mediterraneo (1991),886
1185,My Left Foot (1989),887
1186,"Sex, Lies, and Videotape (1989)",888
1187,Passion Fish (1992),889
1188,Strictly Ballroom (1992),890
1189,"Thin Blue Line, The (1988)",891
1190,Tie Me Up! Tie Me Down! (¡Átame!) (1990),892
1191,Madonna: Truth or Dare (1991),893
1192,Paris Is Burning (1990),894
1193,One Flew Over the Cuckoo's Nest (1975),895
1194,Cheech and Chong's Up in Smoke (1978),896
1196,Star Wars: Episode V - The Empire Strikes Back (1980),897
1197,"Princess Bride, The (1987)",898
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),899
1199,Brazil (1985),900
1200,Aliens (1986),901
1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",902
1202,Withnail & I (1987),903
1203,12 Angry Men (1957),904
1204,Lawrence of Arabia (1962),905
1206,"Clockwork Orange, A (1971)",906
1207,To Kill a Mockingbird (1962),907
1208,Apocalypse Now (1979),908
1209,Once Upon a Time in the West (C'era una volta il West) (1968),909
1210,Star Wars: Episode VI - Return of the Jedi (1983),910
1211,"Wings of Desire (Himmel über Berlin, Der) (1987)",911
1212,"Third Man, The (1949)",912
1213,Goodfellas (1990),913
1214,Alien (1979),914
1215,Army of Darkness (1993),915
1216,"Big Blue, The (Grand bleu, Le) (1988)",916
1217,Ran (1985),917
1218,"Killer, The (Die xue shuang xiong) (1989)",918
1219,Psycho (1960),919
1220,"Blues Brothers, The (1980)",920
1221,"Godfather: Part II, The (1974)",921
1222,Full Metal Jacket (1987),922
1223,"Grand Day Out with Wallace and Gromit, A (1989)",923
1224,Henry V (1989),924
1225,Amadeus (1984),925
1226,"Quiet Man, The (1952)",926
1227,Once Upon a Time in America (1984),927
1228,Raging Bull (1980),928
1230,Annie Hall (1977),929
1231,"Right Stuff, The (1983)",930
1232,Stalker (1979),931
1233,"Boot, Das (Boat, The) (1981)",932
1234,"Sting, The (1973)",933
1235,Harold and Maude (1971),934
1236,Trust (1990),935
1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",936
1238,Local Hero (1983),937
1240,"Terminator, The (1984)",938
1241,Dead Alive (Braindead) (1992),939
1242,Glory (1989),940
1243,Rosencrantz and Guildenstern Are Dead (1990),941
1244,Manhattan (1979),942
1245,Miller's Crossing (1990),943
1246,Dead Poets Society (1989),944
1247,"Graduate, The (1967)",945
1248,Touch of Evil (1958),946
1249,"Femme Nikita, La (Nikita) (1990)",947
1250,"Bridge on the River Kwai, The (1957)",948
1251,8 1/2 (8½) (1963),949
1252,Chinatown (1974),950
1253,"Day the Earth Stood Still, The (1951)",951
1254,"Treasure of the Sierra Madre, The (1948)",952
1255,Bad Taste (1987),953
1256,Duck Soup (1933),954
1257,Better Off Dead... (1985),955
1258,"Shining, The (1980)",956
1259,Stand by Me (1986),957
1260,M (1931),958
1261,Evil Dead II (Dead by Dawn) (1987),959
1262,"Great Escape, The (1963)",960
1263,"Deer Hunter, The (1978)",961
1264,Diva (1981),962
1265,Groundhog Day (1993),963
1266,Unforgiven (1992),964
1267,"Manchurian Candidate, The (1962)",965
1268,Pump Up the Volume (1990),966
1269,Arsenic and Old Lace (1944),967
1270,Back to the Future (1985),968
1271,Fried Green Tomatoes (1991),969
1272,Patton (1970),970
1273,Down by Law (1986),971
1274,Akira (1988),972
1275,Highlander (1986),973
1276,Cool Hand Luke (1967),974
1277,Cyrano de Bergerac (1990),975
1278,Young Frankenstein (1974),976
1279,Night on Earth (1991),977
1280,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),978
1281,"Great Dictator, The (1940)",979
1282,Fantasia (1940),980
1283,High Noon (1952),981
1284,"Big Sleep, The (1946)",982
1285,Heathers (1989),983
1286,Somewhere in Time (1980),984
1287,Ben-Hur (1959),985
1288,This Is Spinal Tap (1984),986
1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),987
1290,Some Kind of Wonderful (1987),988
1291,Indiana Jones and the Last Crusade (1989),989
1292,Being There (1979),990
1293,Gandhi (1982),991
1295,"Unbearable Lightness of Being, The (1988)",992
1296,"Room with a View, A (1986)",993
1297,Real Genius (1985),994
1298,Pink Floyd: The Wall (1982),995
1299,"Killing Fields, The (1984)",996
1300,My Life as a Dog (Mitt liv som hund) (1985),997
1301,Forbidden Planet (1956),998
1302,Field of Dreams (1989),999
1303,"Man Who Would Be King, The (1975)",1000
1304,Butch Cassidy and the Sundance Kid (1969),1001
1305,"Paris, Texas (1984)",1002
1306,Until the End of the World (Bis ans Ende der Welt) (1991),1003
1307,When Harry Met Sally... (1989),1004
1310,Hype! (1996),1005
1312,Female Perversions (1996),1006
1318,Blue Juice (1995),1007
1320,Alien³ (a.k.a. Alien 3) (1992),1008
1321,"American Werewolf in London, An (1981)",1009
1322,Amityville 1992: It's About Time (1992),1010
1323,Amityville 3-D (1983),1011
1324,Amityville: Dollhouse (1996),1012
1325,Amityville: A New Generation (1993),1013
1326,Amityville II: The Possession (1982),1014
1327,"Amityville Horror, The (1979)",1015
1328,"Amityville Curse, The (1990)",1016
1329,Blood for Dracula (Andy Warhol's Dracula) (1974),1017
1330,April Fool's Day (1986),1018
1331,Audrey Rose (1977),1019
1332,"Believers, The (1987)",1020
1333,"Birds, The (1963)",1021
1334,"Blob, The (1958)",1022
1335,Blood Beach (1981),1023
1336,Body Parts (1991),1024
1337,"Body Snatcher, The (1945)",1025
1339,Dracula (Bram Stoker's Dracula) (1992),1026
1340,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",1027
1341,Burnt Offerings (1976),1028
1342,Candyman (1992),1029
1343,Cape Fear (1991),1030
1344,Cape Fear (1962),1031
1345,Carrie (1976),1032
1346,Cat People (1982),1033
1347,"Nightmare on Elm Street, A (1984)",1034
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",1035
1349,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986),1036
1350,"Omen, The (1976)",1037
1351,Blood and Wine (Blood & Wine) (1996),1038
1352,Albino Alligator (1996),1039
1353,"Mirror Has Two Faces, The (1996)",1040
1354,Breaking the Waves (1996),1041
1355,Nightwatch (1997),1042
1356,Star Trek: First Contact (1996),1043
1357,Shine (1996),1044
1358,Sling Blade (1996),1045
1359,Jingle All the Way (1996),1046
1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),1047
1363,"Preacher's Wife, The (1996)",1048
1365,Ridicule (1996),1049
1366,"Crucible, The (1996)",1050
1367,101 Dalmatians (1996),1051
1370,Die Hard 2 (1990),1052
1371,Star Trek: The Motion Picture (1979),1053
1372,Star Trek VI: The Undiscovered Country (1991),1054
1373,Star Trek V: The Final Frontier (1989),1055
1374,Star Trek II: The Wrath of Khan (1982),1056
1375,Star Trek III: The Search for Spock (1984),1057
1376,Star Trek IV: The Voyage Home (1986),1058
1377,Batman Returns (1992),1059
1378,Young Guns (1988),1060
1379,Young Guns II (1990),1061
1380,Grease (1978),1062
1381,Grease 2 (1982),1063
1382,Marked for Death (1990),1064
1385,Under Siege (1992),1065
1387,Jaws (1975),1066
1388,Jaws 2 (1978),1067
1389,Jaws 3-D (1983),1068
1390,My Fellow Americans (1996),1069
1391,Mars Attacks! (1996),1070
1392,Citizen Ruth (1996),1071
1393,Jerry Maguire (1996),1072
1394,Raising Arizona (1987),1073
1395,Tin Men (1987),1074
1396,Sneakers (1992),1075
1397,Bastard Out of Carolina (1996),1076
1398,In Love and War (1996),1077
1399,Marvin's Room (1996),1078
1401,Ghosts of Mississippi (1996),1079
1405,Beavis and Butt-Head Do America (1996),1080
1406,La Cérémonie (1995),1081
1407,Scream (1996),1082
1408,"Last of the Mohicans, The (1992)",1083
1409,Michael (1996),1084
1411,Hamlet (1996),1085
1412,Some Mother's Son (1996),1086
1413,"Whole Wide World, The (1996)",1087
1414,Mother (1996),1088
1415,"Thieves (Voleurs, Les) (1996)",1089
1416,Evita (1996),1090
1417,"Portrait of a Lady, The (1996)",1091
1419,Walkabout (1971),1092
1422,Murder at 1600 (1997),1093
1423,Hearts and Minds (1996),1094
1425,Fierce Creatures (1997),1095
1426,Zeus and Roxanne (1997),1096
1427,Turbulence (1997),1097
1428,Angel Baby (1995),1098
1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),1099
1430,Underworld (1996),1100
1431,Beverly Hills Ninja (1997),1101
1432,Metro (1997),1102
1437,"Cement Garden, The (1993)",1103
1438,Dante's Peak (1997),1104
1439,Meet Wally Sparks (1997),1105
1440,Amos & Andrew (1993),1106
1441,Benny & Joon (1993),1107
1442,Prefontaine (1997),1108
1445,McHale's Navy (1997),1109
1446,Kolya (Kolja) (1996),1110
1447,Gridlock'd (1997),1111
1449,Waiting for Guffman (1996),1112
1453,"Beautician and the Beast, The (1997)",1113
1454,SubUrbia (1997),1114
1456,"Pest, The (1997)",1115
1457,Fools Rush In (1997),1116
1458,Touch (1997),1117
1459,Absolute Power (1997),1118
1460,That Darn Cat (1997),1119
1461,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),1120
1464,Lost Highway (1997),1121
1465,Rosewood (1997),1122
1466,Donnie Brasco (1997),1123
1468,Booty Call (1997),1124
1473,Best Men (1997),1125
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),1126
1475,Kama Sutra: A Tale of Love (1996),1127
1476,Private Parts (1997),1128
1477,Love Jones (1997),1129
1479,"Saint, The (1997)",1130
1480,Smilla's Sense of Snow (1997),1131
1483,Crash (1996),1132
1484,"Daytrippers, The (1996)",1133
1485,Liar Liar (1997),1134
1487,Selena (1997),1135
1488,"Devil's Own, The (1997)",1136
1489,Cats Don't Dance (1997),1137
1490,B*A*P*S (1997),1138
1493,Love and Other Catastrophes (1996),1139
1495,Turbo: A Power Rangers Movie (1997),1140
1496,Anna Karenina (1997),1141
1497,Double Team (1997),1142
1498,Inventing the Abbotts (1997),1143
1499,Anaconda (1997),1144
1500,Grosse Pointe Blank (1997),1145
1502,Kissed (1996),1146
1503,8 Heads in a Duffel Bag (1997),1147
1507,Paradise Road (1997),1148
1513,Romy and Michele's High School Reunion (1997),1149
1514,Temptress Moon (Feng Yue) (1996),1150
1515,Volcano (1997),1151
1516,Children of the Revolution (1996),1152
1517,Austin Powers: International Man of Mystery (1997),1153
1518,Breakdown (1997),1154
1519,Broken English (1996),1155
1526,Fathers' Day (1997),1156
1527,"Fifth Element, The (1997)",1157
1529,Nowhere (1997),1158
1533,"Promise, The (La promesse) (1996)",1159
1537,Shall We Dance? (Shall We Dansu?) (1996),1160
1541,Addicted to Love (1997),1161
1542,Brassed Off (1996),1162
1544,"Lost World: Jurassic Park, The (1997)",1163
1545,Ponette (1996),1164
1546,Schizopolis (1996),1165
1547,Shiloh (1997),1166
1549,Rough Magic (1995),1167
1550,Trial and Error (1997),1168
1551,Buddy (1997),1169
1552,Con Air (1997),1170
1554,"Pillow Book, The (1996)",1171
1556,Speed 2: Cruise Control (1997),1172
1562,Batman & Robin (1997),1173
1564,For Roseanna (Roseanna's Grave) (1997),1174
1565,Head Above Water (1996),1175
1566,Hercules (1997),1176
1569,My Best Friend's Wedding (1997),1177
1571,When the Cat's Away (Chacun cherche son chat) (1996),1178
1572,"Contempt (Mépris, Le) (1963)",1179
1573,Face/Off (1997),1180
1574,Fall (1997),1181
1580,Men in Black (a.k.a. MIB) (1997),1182
1581,Out to Sea (1997),1183
1582,Wild America (1997),1184
1583,"Simple Wish, A (1997)",1185
1584,Contact (1997),1186
1585,Love Serenade (1996),1187
1586,G.I. Jane (1997),1188
1587,Conan the Barbarian (1982),1189
1588,George of the Jungle (1997),1190
1589,Cop Land (1997),1191
1590,Event Horizon (1997),1192
1591,Spawn (1997),1193
1592,Air Bud (1997),1194
1593,Picture Perfect (1997),1195
1594,In the Company of Men (1997),1196
1596,Career Girls (1997),1197
1597,Conspiracy Theory (1997),1198
1598,Desperate Measures (1998),1199
1599,Steel (1997),1200
1600,She's So Lovely (1997),1201
1601,Hoodlum (1997),1202
1602,Leave It to Beaver (1997),1203
1603,Mimic (1997),1204
1604,Money Talks (1997),1205
1605,Excess Baggage (1997),1206
1606,Kull the Conqueror (1997),1207
1608,Air Force One (1997),1208
1609,187 (One Eight Seven) (1997),1209
1610,"Hunt for Red October, The (1990)",1210
1611,My Own Private Idaho (1991),1211
1612,"Kiss Me, Guido (1997)",1212
1613,Star Maps (1997),1213
1614,In & Out (1997),1214
1615,"Edge, The (1997)",1215
1616,"Peacemaker, The (1997)",1216
1617,L.A. Confidential (1997),1217
1619,Seven Years in Tibet (1997),1218
1620,Kiss the Girls (1997),1219
1621,Soul Food (1997),1220
1623,Wishmaster (1997),1221
1624,"Thousand Acres, A (1997)",1222
1625,"Game, The (1997)",1223
1626,Fire Down Below (1997),1224
1627,U Turn (1997),1225
1629,"MatchMaker, The (1997)",1226
1631,"Assignment, The (1997)",1227
1633,Ulee's Gold (1997),1228
1635,"Ice Storm, The (1997)",1229
1639,Chasing Amy (1997),1230
1641,"Full Monty, The (1997)",1231
1642,Indian Summer (a.k.a. Alive & Kicking) (1996),1232
1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",1233
1644,I Know What You Did Last Summer (1997),1234
1645,The Devil's Advocate (1997),1235
1646,RocketMan (a.k.a. Rocket Man) (1997),1236
1647,Playing God (1997),1237
1648,"House of Yes, The (1997)",1238
1649,"Fast, Cheap & Out of Control (1997)",1239
1650,Washington Square (1997),1240
1652,Year of the Horse (1997),1241
1653,Gattaca (1997),1242
1654,FairyTale: A True Story (1997),1243
1655,Phantoms (1998),1244
1656,Swept from the Sea (1997),1245
1658,"Life Less Ordinary, A (1997)",1246
1659,Hurricane Streets (1997),1247
1660,Eve's Bayou (1997),1248
1661,Switchback (1997),1249
1662,Gang Related (1997),1250
1663,Stripes (1981),1251
1665,Bean (1997),1252
1667,Mad City (1997),1253
1670,Welcome to Sarajevo (1997),1254
1671,Deceiver (1997),1255
1672,"Rainmaker, The (1997)",1256
1673,Boogie Nights (1997),1257
1674,Witness (1985),1258
1675,Incognito (1997),1259
1676,Starship Troopers (1997),1260
1677,Critical Care (1997),1261
1678,"Joy Luck Club, The (1993)",1262
1679,Chairman of the Board (1998),1263
1680,Sliding Doors (1998),1264
1681,Mortal Kombat: Annihilation (1997),1265
1682,"Truman Show, The (1998)",1266
1683,"Wings of the Dove, The (1997)",1267
1684,Mrs. Dalloway (1997),1268
1685,"I Love You, I Love You Not (1996)",1269
1686,Red Corner (1997),1270
1687,"Jackal, The (1997)",1271
1688,Anastasia (1997),1272
1689,"Man Who Knew Too Little, The (1997)",1273
1690,Alien: Resurrection (1997),1274
1693,Amistad (1997),1275
1694,"Apostle, The (1997)",1276
1695,Artemisia (1997),1277
1696,Bent (1997),1278
1699,"Butcher Boy, The (1997)",1279
1701,Deconstructing Harry (1997),1280
1702,Flubber (1997),1281
1703,For Richer or Poorer (1997),1282
1704,Good Will Hunting (1997),1283
1707,Home Alone 3 (1997),1284
1711,Midnight in the Garden of Good and Evil (1997),1285
1713,Mouse Hunt (1997),1286
1717,Scream 2 (1997),1287
1718,Stranger in the House (1997),1288
1719,"Sweet Hereafter, The (1997)",1289
1721,Titanic (1997),1290
1722,Tomorrow Never Dies (1997),1291
1726,"Postman, The (1997)",1292
1727,"Horse Whisperer, The (1998)",1293
1729,Jackie Brown (1997),1294
1730,Kundun (1997),1295
1731,Mr. Magoo (1997),1296
1732,"Big Lebowski, The (1998)",1297
1733,Afterglow (1997),1298
1734,My Life in Pink (Ma vie en rose) (1997),1299
1735,Great Expectations (1998),1300
1739,3 Ninjas: High Noon On Mega Mountain (1998),1301
